id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
68728,Oz the Great and Powerful,5.903,6232,Released,2013-03-07,491868548,130,False,/a4KUVG5P5hBSgAgHHindbnyubTF.jpg,200000000,,tt1623205,en,Oz the Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",29.84,/tkzfAUEKoUp4YFNbZV9hfpZOz0z.jpg,"In Oz, nothing is what it seems.","Fantasy, Adventure, Family","Roth Films, Walt Disney Pictures",United States of America,English,"witch, magic, circus, hope, illusion, magic trick, wizard, based on young adult novel"
81188,Rise of the Guardians,7.36,6229,Released,2012-11-21,306941670,97,False,/46IGtYNjpIvQYRIQlb2X493Wh8x.jpg,145000000,http://www.riseoftheguardians.com/,tt1446192,en,Rise of the Guardians,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",36.796,/sW4qOa9yF0Ikg7lppncQ0n5UhKX.jpg,You better believe.,"Family, Animation, Fantasy, Action, Adventure","DreamWorks Animation, Paramount",United States of America,"French, English","new york city, friendship, amnesia, santa claus, cartoon, easter bunny, boogeyman, jack frost, duringcreditsstinger, christmas"
262504,Allegiant,6.1,6228,Released,2016-03-09,179246868,120,False,/kJohXCyGaCh95ZRJ8q7mny3J1JN.jpg,110000000,http://www.thedivergentseries.movie/#allegiant,tt3410834,en,Allegiant,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,19.857,/ijpRQOwZzGy0vb3Uqmk2Naug1C0.jpg,Break the boundaries of your world,"Adventure, Science Fiction, Action, Mystery","Mandeville Films, Summit Entertainment, Lionsgate, Red Wagon Entertainment",United States of America,English,"based on novel or book, revolution, dystopia, sequel, based on young adult novel"
188927,Star Trek Beyond,6.781,6226,Released,2016-07-07,343471816,122,False,/m4F1KRK5jAoQHi2mKDFE2jFKEIb.jpg,185000000,https://www.paramountmovies.com/movies/star-trek-beyond,tt2660888,en,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",47.927,/yOnd3XQIg7JBmu0UuBjZyLdsxQD.jpg,,"Action, Adventure, Science Fiction","Skydance, Paramount, Bad Robot, Perfect Storm Entertainment, Sneaky Shark",United States of America,English,"spacecraft, sequel, stranded, hatred, lgbt, space opera, gay theme"
9615,The Fast and the Furious: Tokyo Drift,6.454,6222,Released,2006-06-03,158964610,104,False,/dMARcKLrv0T7kVJ4iQR3vqTTdtT.jpg,85000000,https://www.thefastsaga.com/fast-saga/ff3,tt0463985,en,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",11.096,/46xqGOwHbh2TH2avWSw3SMXph4E.jpg,"On the streets of Tokyo, speed needs no translation.","Action, Crime, Drama, Thriller","MP Munich Pape Filmproductions, Original Film, Relativity Media, Universal Pictures","Germany, Japan, United States of America","English, Japanese","car race, car journey, car mechanic, car garage, auto-tuning, street race, drifting, tokyo, japan"
6957,The 40 Year Old Virgin,6.374,6218,Released,2005-08-11,177378645,116,False,/3Wej7JW8Ikrzbm6h0lmSdeOYMmu.jpg,26000000,http://www.universalstudiosentertainment.com/the-40-year-old-virgin/,tt0405422,en,The 40 Year Old Virgin,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",22.984,/mVeoqL37gzhMXQVpONi9DGOQ3tZ.jpg,"The longer you wait, the harder it gets.","Comedy, Romance","Universal Pictures, Apatow Productions",United States of America,"English, Spanish","first time, virgin, male friendship, co-workers relationship, poker game, sex comedy, virginity, sex"
117263,Olympus Has Fallen,6.394,6218,Released,2013-03-20,170270201,120,False,/6u5WHyEzphjs8wAT3JGw9Dhv180.jpg,70000000,,tt2302755,en,Olympus Has Fallen,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",41.289,/ei2qjTiDpgKGuoSEntPCSAIhuvQ.jpg,When our flag falls our nation will rise.,"Action, Thriller","Millennium Media, G-BASE, Nu Image",United States of America,"English, Korean","usa president, washington dc, usa, the white house, secret service, terrorist attack, north korea"
615457,Nobody,8.018,6217,Released,2021-03-18,61779301,92,False,/6zbKgwgaaCyyBXE4Sun4oWQfQmi.jpg,17000000,https://www.nobody.movie,tt7888964,en,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",44.03,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,Never underestimate a nobody.,"Action, Crime, Thriller","87North Productions, Odenkirk Provissiero Entertainment, Eighty Two Films",United States of America,"English, Russian, Spanish","assassin, double life, midlife crisis, bratva (russian mafia), secret organization, thief, home invasion, family, duringcreditsstinger"
114150,Pitch Perfect,7.295,6206,Released,2012-09-28,115400000,112,False,/zZoSxRhNwdqSBB5mVmRpXEwKFWv.jpg,17000000,http://www.pitchperfectmovie.com/,tt1981677,en,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",25.464,/ntRIoh8Qf1BI1AYGx0STfq0wUmb.jpg,Get pitch slapped.,"Comedy, Music, Romance","Brownstone Productions, Gold Circle Films, Universal Pictures",United States of America,English,"competition, roommate, college, female friendship, misfit, hazing, university, audition, group of friends, dorm room, bickering, dj, singing competition, film score, young adult, acapella, music movie"
82700,After Earth,5.191,6205,Released,2013-05-30,243843127,100,False,/pfCp6OmgJW9YzqPRhCD7ItFSicb.jpg,130000000,https://www.sonypictures.com/movies/afterearth,tt1815862,en,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",24.446,/iXMvYIlzzJBs352CfeiQcBvovZt.jpg,"Danger is real, fear is a choice","Science Fiction, Action, Adventure","Columbia Pictures, Overbrook Entertainment, Blinding Edge Pictures, Sony Pictures",United States of America,English,dystopia
398978,The Irishman,7.615,6203,Released,2019-11-01,968853,209,False,/1RDto0tLo8Fhq7OcwgDaM7nECb7.jpg,159000000,https://www.theirishman-movie.com,tt1302006,en,The Irishman,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",23.095,/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,His story changed history,"Crime, Drama, History","Tribeca Productions, Sikelia Productions, Winkler Films",United States of America,"English, Italian, Latin, Spanish","chicago, illinois, philadelphia, pennsylvania, based on novel or book, hitman, pennsylvania, usa, gangster, 1970s, irish-american, male friendship, aging, family relationships, murder, organized crime, mafia, religion, sicilian mafia, nonlinear timeline, labor union, 1950s, 1960s, mob family, jimmy hoffa, voiceover, father daughter relationship, criminal as protagonist, killer as protagonist"
82675,Taken 2,6.3,6201,Released,2012-09-27,376141306,91,False,/m4c1V53pQ4Z1Jk6rC0Ve3OTcWqW.jpg,45000000,,tt1397280,en,Taken 2,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",47.042,/yzAlcuJhpnxRPjaj7AHBRbNPQCJ.jpg,First they took his daughter. Now they're coming for him.,"Action, Crime, Thriller","EuropaCorp, Grive Productions, M6 Films, Ciné+, 20th Century Fox, Canal+, Dune Entertainment, Karma Film Prod, Taken 2, Fox International Productions","France, United States of America","English, Turkish, Arabic","kidnapping, fbi, turkey, police chase, teenage daughter, stealing a car, ex-husband ex-wife relationship, albanian, u.s. embassy"
